lineage_ID,dataset,variable,ws,length,num_of_ind_means,ebp,cv_means,var_means
3.0,Trace,$\phi$,18,54,3,0.04506752397737575,0.0012698656898347638,0.0007960202852508447
3.0,Trace,$\phi$,19,57,3,0.029015903311273218,0.0007921956963353092,0.0004935714208078824
3.0,Artificial,$\phi$,3,60,20,0.2716426092491303,0.01327749911210835,0.008659026570718584
3.0,Artificial,$\phi$,4,60,15,0.08304797786472698,0.004059265427501543,0.0026472822101174893
3.0,Artificial,$\phi$,5,60,12,0.10715106001313748,0.005237389333427839,0.0034156050786697026
3.0,Artificial,$\phi$,6,60,10,0.03165926039789565,0.0015474590049955952,0.001009187688751943
3.0,Artificial,$\phi$,7,56,8,0.07026748813835461,0.003642374263501996,0.0023607998959672767
3.0,Artificial,$\phi$,8,56,7,0.019535340072653614,0.0010126307598941147,0.000656335241703802
3.0,Artificial,$\phi$,9,54,6,0.0612137734881038,0.003233043845508468,0.0021063388844381305
3.0,Artificial,$\phi$,10,60,6,0.021673089585840955,0.0010593493727956793,0.0006908631127940834
3.0,Artificial,$\phi$,11,55,5,0.025671990590340563,0.001352753664647774,0.0008776308346667127
3.0,Artificial,$\phi$,12,60,5,0.009895629369611015,0.00048368409702714615,0.000315438428022386
3.0,Artificial,$\phi$,13,52,4,0.002781808203760056,0.00014744622386429128,9.651781581977549e-05
3.0,Artificial,$\phi$,14,56,4,0.0332018434879982,0.0017210454425721237,0.0011154932491404034
3.0,Artificial,$\phi$,15,60,4,0.028621907864340386,0.0013989975921159471,0.0009123673984249068
3.0,Artificial,$\phi$,16,48,3,0.016296475414646135,0.0008703788428924148,0.0005681545948893112
3.0,Artificial,$\phi$,17,51,3,0.01801156085996089,0.0009691796119713569,0.0006356586236587835
3.0,Artificial,$\phi$,18,54,3,0.01264673371929612,0.0006679451745431236,0.00043516851643307246
3.0,Artificial,$\phi$,19,57,3,0.017354917932152398,0.0008918020898386922,0.0005805268175646103
3.0,White Noise,$\phi$,3,60,20,0.25511084139878554,2.392042287775675,0.23222629048318014
3.0,White Noise,$\phi$,4,60,15,0.23298347297274588,2.1845654094820537,0.21208384314711687
3.0,White Noise,$\phi$,5,60,12,0.16625435907426392,1.5588810544159573,0.15134062069954332
3.0,White Noise,$\phi$,6,60,10,0.13365101796084386,1.2531764036905675,0.1216619409436647
3.0,White Noise,$\phi$,7,56,8,0.04223285899425352,0.32721270943106634,0.039610401464353906
3.0,White Noise,$\phi$,8,56,7,0.1302973999060803,1.0095211707285292,0.12220655771240985
3.0,White Noise,$\phi$,9,54,6,0.04501254566143342,0.23366240622924703,0.0384617053193781
3.0,White Noise,$\phi$,10,60,6,0.03572150835723984,0.3349420906815945,0.03251713384966798
3.0,White Noise,$\phi$,11,55,5,0.021135413356430873,0.10649789115550315,0.01773539198804685
3.0,White Noise,$\phi$,12,60,5,0.030622413965829588,0.2871305223972559,0.027875450380443097
3.0,White Noise,$\phi$,13,52,4,0.031339622261474624,0.1607107137625983,0.025165286066609678
3.0,White Noise,$\phi$,14,56,4,0.013153028232056411,0.1019073325256075,0.012336288405542847
3.0,White Noise,$\phi$,15,60,4,0.024361399552837847,0.22842423160172667,0.022176076164049173
3.0,White Noise,$\phi$,16,48,3,0.06451893643916473,0.41884573890373994,0.053700161267892
3.0,White Noise,$\phi$,17,51,3,0.03038130602181088,0.15087784378647337,0.02478140630738401
3.0,White Noise,$\phi$,18,54,3,0.032237069566412785,0.16734426222690924,0.027545490969332037
3.0,White Noise,$\phi$,19,57,3,0.022999542647494115,0.16837279220531312,0.021225224765880926
4.0,Trace,$\phi$,3,48,16,0.23450108654840565,0.006843014592464347,0.004624964253403428
4.0,Trace,$\phi$,4,48,12,0.09375966821386551,0.002736016225833813,0.0018491816830476934
4.0,Trace,$\phi$,5,50,10,0.04400919873315642,0.0012502922279084504,0.000847314523685387
4.0,Trace,$\phi$,6,48,8,0.08908996021817242,0.0025997487124187783,0.001757083037059311
4.0,Trace,$\phi$,7,49,7,0.07306847492640496,0.002113568989998452,0.001433797048681213
4.0,Trace,$\phi$,8,48,6,0.0668544423975251,0.0019508904271234467,0.0013185414652905983
4.0,Trace,$\phi$,9,45,5,0.015373037426869865,0.00046981196097588995,0.000318741039344452
4.0,Trace,$\phi$,10,50,5,0.029180954583351383,0.0008290248804513274,0.0005618245127205463
4.0,Trace,$\phi$,11,44,4,0.025444289797348415,0.0007909045522421592,0.0005350101691889681
4.0,Trace,$\phi$,12,48,4,0.008980701547669459,0.00026206732192937503,0.00017712252100751937
4.0,Trace,$\phi$,13,39,3,0.0021162451397378434,6.817983520589587e-05,4.666937417891675e-05
4.0,Trace,$\phi$,14,42,3,0.01394877925785589,0.00045410448593327267,0.00030687728327616245
4.0,Trace,$\phi$,15,45,3,0.010853064581805759,0.0003316780810579434,0.00022502495693081694
4.0,Trace,$\phi$,16,48,3,0.02855375171198848,0.000833231702721377,0.0005631533862477173
4.0,Artificial,$\phi$,3,48,16,0.3333599005699511,0.008613219629492661,0.005722397900345724
4.0,Artificial,$\phi$,4,48,12,0.20501668457074856,0.005297139004718825,0.003519280643285757
4.0,Artificial,$\phi$,5,50,10,0.14541971162571957,0.0037319324054909528,0.0024632126999543772
4.0,Artificial,$\phi$,6,48,8,0.135405824641543,0.003498561478918641,0.00232435276498037
4.0,Artificial,$\phi$,7,49,7,0.07562373509243367,0.0019399027297340042,0.0012850882827845768
4.0,Artificial,$\phi$,8,48,6,0.11905599018078156,0.003076121002797742,0.002043694358767446
4.0,Artificial,$\phi$,9,45,5,0.06625001944558763,0.0016745583179404839,0.0011205400023716178
4.0,Artificial,$\phi$,10,50,5,0.07725596075783826,0.0019826337175772634,0.0013086112024184985
4.0,Artificial,$\phi$,11,44,4,0.11240081190901055,0.0028398866312472825,0.0018911141578991017
4.0,Artificial,$\phi$,12,48,4,0.05352418328387609,0.0013829364159427648,0.0009187867932457046
4.0,Artificial,$\phi$,13,39,3,0.01680533814294355,0.00040897249237848327,0.00027307809337028893
4.0,Artificial,$\phi$,14,42,3,0.030172069613420806,0.0007275329199422993,0.0004829576026469523
4.0,Artificial,$\phi$,15,45,3,0.02107854589011198,0.0005327885885281514,0.0003565184442111047
4.0,Artificial,$\phi$,16,48,3,0.026032727475252072,0.0006726231886789977,0.00044687325857116895
4.0,White Noise,$\phi$,3,48,16,0.3042543194412093,2.976509095033404,0.40857128422842315
4.0,White Noise,$\phi$,4,48,12,0.11170366003952659,1.092792899922712,0.1500024976446828
4.0,White Noise,$\phi$,5,50,10,0.11028046914256409,1.285248272812059,0.14903760783789108
4.0,White Noise,$\phi$,6,48,8,0.06940997300381982,0.6790352765125286,0.0932079513629078
4.0,White Noise,$\phi$,7,49,7,0.08766020311572255,1.1638344767786502,0.120178482225505
4.0,White Noise,$\phi$,8,48,6,0.06912792450260881,0.676276006140831,0.09282919940774696
4.0,White Noise,$\phi$,9,45,5,0.049549368269705615,0.5767638923249099,0.061833654950677705
4.0,White Noise,$\phi$,10,50,5,0.07449956834166739,0.8682447787975169,0.10068181190128941
4.0,White Noise,$\phi$,11,44,4,0.038815509663688706,0.4752351809404616,0.049523827145750085
4.0,White Noise,$\phi$,12,48,4,0.020292543352485728,0.19852122382671586,0.02725006669753491
4.0,White Noise,$\phi$,13,39,3,0.011407963694978011,0.08841475490647557,0.014728677984015828
4.0,White Noise,$\phi$,14,42,3,0.027508897662903802,0.2541499597818618,0.03532571670806125
4.0,White Noise,$\phi$,15,45,3,0.07000138293394739,0.8148291592608411,0.08735613610344177
4.0,White Noise,$\phi$,16,48,3,0.018921265579063082,0.1851060625501038,0.025408631144704763
5.0,Trace,$\phi$,3,57,19,0.3195712303317795,0.01076097902942738,0.006798786208025297
5.0,Trace,$\phi$,4,56,14,0.2671168378082107,0.009157462800742096,0.00578275721304711
5.0,Trace,$\phi$,5,55,11,0.27267917418820453,0.00914004737860211,0.0057327802246352555
5.0,Trace,$\phi$,6,54,9,0.19789291092336303,0.006170589666742509,0.0039044264660746913
5.0,Trace,$\phi$,7,56,8,0.21261521806918485,0.007289004939996266,0.004602862911906523
5.0,Trace,$\phi$,8,56,7,0.13239787899362024,0.0045389450613807876,0.002866254317866
5.0,Trace,$\phi$,9,54,6,0.16715966975289867,0.005212282370603873,0.0032980597212816606
5.0,Trace,$\phi$,10,50,5,0.13343679279909063,0.004332021516489258,0.0027292002020948207
5.0,Trace,$\phi$,11,55,5,0.0997036034072913,0.0033420068168866332,0.0020961587830821624
5.0,Trace,$\phi$,12,48,4,0.14255054229281974,0.0045907888497819516,0.0028640904092183807
5.0,Trace,$\phi$,13,52,4,0.08170193700689705,0.002560567512158227,0.0016146470102879364
5.0,Trace,$\phi$,14,56,4,0.08361387785931869,0.0028665020985021864,0.0018101395601612378
5.0,Trace,$\phi$,15,45,3,0.06794089419238054,0.0020879821297680352,0.0013158831231475157
5.0,Trace,$\phi$,16,48,3,0.029113587566765835,0.0009375925971864313,0.000584943035548968
5.0,Trace,$\phi$,17,51,3,0.04219316792274159,0.0013457051916789832,0.0008469359818179152
5.0,Trace,$\phi$,18,54,3,0.04110759191494405,0.001281794687396632,0.0008110526500439532
5.0,Artificial,$\phi$,3,57,19,0.4049644751082009,0.01151059113319561,0.007172828120210949
5.0,Artificial,$\phi$,4,56,14,0.2798806343450278,0.007992996726777607,0.004962578223190626
5.0,Artificial,$\phi$,5,55,11,0.17052199631948334,0.0049244308594898,0.0030635697748954195
5.0,Artificial,$\phi$,6,54,9,0.13288912219007756,0.0039087097185305985,0.002429579306921925
5.0,Artificial,$\phi$,7,56,8,0.13163532395390268,0.0037593194540026104,0.0023340328407680205
5.0,Artificial,$\phi$,8,56,7,0.07765978026420026,0.0022178539465820975,0.0013769896415262147
5.0,Artificial,$\phi$,9,54,6,0.09696556167801546,0.002852078688212876,0.001772797639523864
5.0,Artificial,$\phi$,10,50,5,0.0837923352347309,0.002402809665746381,0.0014916332233602264
5.0,Artificial,$\phi$,11,55,5,0.039515317712663575,0.0011411457417036539,0.0007099256143066517
5.0,Artificial,$\phi$,12,48,4,0.023722394317472046,0.0006246883161992393,0.0003827253435524502
5.0,Artificial,$\phi$,13,52,4,0.10674003843127514,0.003251115150764112,0.002022540730368079
5.0,Artificial,$\phi$,14,56,4,0.10283110880695338,0.002936711637903619,0.0018233037895821053
5.0,Artificial,$\phi$,15,45,3,0.045239514703594906,0.0012324169016728434,0.0007606881568751578
5.0,Artificial,$\phi$,16,48,3,0.0062881729751334435,0.00016558818368989458,0.00010145026383161656
5.0,Artificial,$\phi$,17,51,3,0.0501664053896064,0.0014955726421153211,0.0009357609281630342
